,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
653,ht2PL88BpZw,Ζωή Κωνσταντοπούλου  Η Πλεύση Ελευθερίας κατεβαίνει στις βουλευτικές εκλογές της 7ης Ιουλίου,2023-03-14 21:43:16+00:00,,[],1109,54,0,10,2023-03-14,21:43:16,0.04869251577998197,0.009017132551848512,0.0,514.55
654,7Sh6FDVhT5Y,"Ζωή Κωνσταντοπούλου, Λαμία (09/05/19",2023-03-14 21:43:06+00:00,,[],41,3,0,0,2023-03-14,21:43:06,0.07317073170731707,0.0,0.0,19.2
655,8KNVBtRpLrc,"Ζωή Κωνσταντοπούλου, Χαλκιδική (08/05/19)",2023-03-14 21:42:28+00:00,,[],42,1,0,0,2023-03-14,21:42:28,0.023809523809523808,0.0,0.0,19.150000000000002
656,AU8Vl6mIbJw,"Ζωή Κωνσταντοπούλου, Αεροδρόμιο Μακεδονία (18/05/19)",2023-03-14 21:42:01+00:00,,[],14,0,0,0,2023-03-14,21:42:01,0.0,0.0,0.0,6.3
657,QjU2MjdR3so,"Ζωή Κωνσταντοπούλου, Αθήνα (13/05/19)",2023-03-14 21:41:45+00:00,,[],350,7,0,1,2023-03-14,21:41:45,0.02,0.002857142857142857,0.0,159.45
658,DHVGebFiEVo,"Ζωή Κωνσταντοπούλου, Γαλατάς (20/05/19)",2023-03-14 21:41:18+00:00,,[],12,1,0,0,2023-03-14,21:41:18,0.08333333333333333,0.0,0.0,5.65
659,Y_qxRHcmji0,"Ζωή Κωνσταντοπούλου, Ηράκλειο (21/05/19)",2023-03-14 21:40:55+00:00,,[],20,0,0,0,2023-03-14,21:40:55,0.0,0.0,0.0,9.0
660,WFQdGY_sR_g,"Ζωή Κωνσταντοπούλου, Θησείο (11/05/19)",2023-03-14 21:40:37+00:00,,[],34,3,0,0,2023-03-14,21:40:37,0.08823529411764706,0.0,0.0,16.05
661,daFZWaiF7tU,"Ζωή Κωνσταντοπούλου, Κατερίνη (17/05/19)",2023-03-14 21:40:02+00:00,,[],18,0,0,0,2023-03-14,21:40:02,0.0,0.0,0.0,8.1
662,WlZ9R4RbolU,"Ζωή Κωνσταντοπούλου, Λάρισα (16/05/19)",2023-03-14 21:39:54+00:00,,[],32,4,0,0,2023-03-14,21:39:54,0.125,0.0,0.0,15.4
